! ACT stars,  V mag  +5.0  to  -2.0,  20.0 deg grid
000045  22 16 50.039  -07 46 59.82  +0.0083 -0.019  2000.0
000046  11 36 56.931  -00 49 25.47  +0.0001 +0.047  2000.0
000047  00 53 00.496  -01 08 39.34  +0.0006 -0.017  2000.0
000048  14 57 10.997  -04 20 47.32  -0.0068 -0.161  2000.0
000049  04 11 51.935  -06 50 15.30  +0.0003 +0.081  2000.0
000050  17 26 37.879  -05 05 11.45  -0.0064 -0.010  2000.0
000051  06 47 51.650  +02 24 43.77  -0.0009 -0.013  2000.0
000052  19 52 28.370  +01 00 20.40  +0.0006 -0.004  2000.0
000053  09 38 27.289  +04 38 57.45  -0.0110 -0.051  2000.0
000054  22 27 51.524  +04 41 44.39  +0.0054 -0.307  2000.0
000055  11 45 17.036  +08 15 29.25  +0.0035 -0.021  2000.0
000056  01 30 11.113  +06 08 37.81  +0.0194 -0.040  2000.0
000057  14 41 38.749  +08 09 42.36  -0.0008 +0.004  2000.0
000058  04 03 09.380  +05 59 21.50  +0.0003 -0.001  2000.0
000059  17 26 30.881  +04 08 25.31  +0.0001 +0.009  2000.0
000060  06 47 19.830  +08 02 14.11  -0.0016 -0.013  2000.0
000061  20 14 16.622  +15 11 51.42  +0.0041 +0.062  2000.0
000062  09 41 09.033  +09 53 32.26  -0.0097 -0.044  2000.0
000063  22 46 41.581  +12 10 22.37  +0.0159 -0.496  2000.0
000064  12 20 43.027  +17 47 34.36  -0.0076 +0.093  2000.0
000065  01 57 55.716  +23 35 45.85  -0.0068 -0.011  2000.0
000066  15 02 06.509  +25 00 29.28  -0.0003 -0.050  2000.0
000067  04 22 56.093  +17 32 33.01  +0.0075 -0.034  2000.0
000068  18 00 03.414  +16 45 03.34  -0.0007 -0.008  2000.0
000069  07 18 05.580  +16 32 25.29  -0.0031 -0.048  2000.0
000070  20 29 23.735  +30 22 06.79  +0.0004 -0.002  2000.0
000071  09 45 51.071  +23 46 27.26  -0.0035 -0.017  2000.0
000072  23 25 22.782  +23 24 14.77  +0.0138 +0.037  2000.0
000073  13 07 10.728  +27 37 29.10  +0.0023 -0.064  2000.0
000074  02 43 27.112  +27 42 25.74  +0.0002 -0.008  2000.0
000075  15 57 35.250  +26 52 40.34  -0.0059 -0.063  2000.0
000076  05 26 17.516  +28 36 26.84  +0.0021 -0.172  2000.0
000077  18 58 56.633  +32 41 22.14  +0.0010 -0.028  2000.0
000078  09 21 03.291  +34 23 33.33  -0.0192 +0.027  2000.0
000079  22 09 59.240  +33 10 41.62  -0.0014 -0.016  2000.0
000080  11 18 28.746  +33 05 39.57  -0.0011 +0.035  2000.0
000081  01 09 43.924  +35 37 13.88  +0.0145 -0.127  2000.0
000082  15 01 56.761  +40 23 26.09  -0.0037 -0.023  2000.0
000083  04 36 41.431  +41 15 53.35  -0.0004 -0.016  2000.0
000084  18 19 51.701  +36 03 52.43  -0.0024 +0.048  2000.0
000085  08 22 50.112  +43 11 17.29  -0.0021 -0.098  2000.0
000086  21 33 58.852  +45 35 30.57  -0.0024 -0.100  2000.0
000087  11 46 03.017  +47 46 45.90  -0.0134 +0.033  2000.0
000088  01 27 39.379  +45 24 24.12  +0.0336 -0.104  2000.0
000089  16 02 47.896  +46 02 12.15  +0.0051 -0.060  2000.0
000090  05 19 08.475  +40 05 56.60  +0.0454 -0.663  2000.0
000091  19 29 42.359  +51 43 47.22  +0.0023 +0.130  2000.0
000092  09 34 49.437  +52 03 05.32  -0.0067 -0.037  2000.0
000093  23 54 23.029  +57 29 57.77  -0.0009 -0.004  2000.0
000094  14 25 11.794  +51 51 02.68  -0.0258 -0.400  2000.0
000095  05 03 25.086  +60 26 32.10  -0.0013 -0.013  2000.0
000096  18 51 12.100  +59 23 17.98  +0.0106 +0.016  2000.0
000097  10 24 07.847  +65 33 59.09  -0.0014 -0.025  2000.0
000098  01 25 56.019  +68 07 48.12  +0.0131 +0.036  2000.0
000099  16 40 55.119  +64 35 20.56  +0.0000 -0.017  2000.0
000100  07 00 04.035  +76 58 38.67  +0.0213 -0.014  2000.0
000101  22 47 29.058  +83 09 13.81  +0.0129 +0.050  2000.0
000102  16 45 58.236  +82 02 14.09  +0.0086 -0.001  2000.0
END
