!  TPOINT star catalogue.
!  FK5 stars.
!  Magnitude range  +6.0 to  +7.0
!  Complete set:  not gridded.
!  

000908 04 35 24.132 +85 31 37.51  +.0137   +.025 J2000 ! +6.56
000914 17 16 56.834 +89 02 15.66  -.0895   -.004 J2000 ! +6.38
000920 15 28 19.123 -88 07 58.89  -.1853   -.078 J2000 ! +6.48
000921 17 00 58.461 -86 21 51.55  +.0056   -.001 J2000 ! +6.04
001003 00 06 50.100 -23 06 27.18  +.0073   -.045 J2000 ! +6.18
001007 00 20 02.973 -17 42 01.67  +.0030   -.008 J2000 ! +6.72
001012 00 28 12.706 +16 26 42.16  +.0013   -.015 J2000 ! +6.06
001024 00 58 45.758 -05 52 58.21  +.0005   -.082 J2000 ! +6.57
001025 01 01 38.654 -16 15 55.98  +.0052   -.087 J2000 ! +6.47
001027 01 02 01.814 -57 00 08.65  +.0007   +.015 J2000 ! +6.11
001029 01 06 07.724 -23 59 33.07  -.0023   -.041 J2000 ! +6.14
001037 01 24 48.686 -02 50 55.13  +.0008   -.030 J2000 ! +6.15
001062 02 17 19.888 -35 58 58.61  +.0140   +.045 J2000 ! +6.70
001067 02 22 52.280 -73 38 44.92  -.0196   +.010 J2000 ! +6.01
001069 02 30 54.390 +17 42 13.80  +.0022   -.084 J2000 ! +6.23
001078 02 44 14.627 -25 29 43.52  +.0120   +.046 J2000 ! +6.98
001087 03 07 18.582 -13 45 42.54  -.0005   -.263 J2000 ! +7.00
001090 03 14 40.093 -35 33 27.88  +.0031   +.012 J2000 ! +6.87
001102 03 38 47.683 -27 56 35.04  +.0019   +.023 J2000 ! +6.01
001103 03 40 46.304 +25 19 46.23  +.0006   -.015 J2000 ! +6.11
001107 03 53 08.364 -06 38 01.46  +.0002   -.003 J2000 ! +6.57
001109 03 58 42.908 -57 06 08.66  +.0035   +.006 J2000 ! +6.05
001114 04 00 43.666 -71 10 00.37  +.0049   +.036 J2000 ! +6.58
001119 04 20 09.074 -16 26 14.34  +.0016   -.013 J2000 ! +6.80
001122 04 29 51.943 +69 22 42.00  +.0024   -.035 J2000 ! +6.65
001124 04 33 24.897 +43 03 49.99  +.0003   +.004 J2000 ! +6.09
001132 04 46 25.770 -28 05 14.91  +.0001   +.016 J2000 ! +6.19
001141 05 09 45.085 +28 01 49.54  +.0041   -.060 J2000 ! +6.01
001143 05 07 25.945 -44 49 18.25  +.0009   +.011 J2000 ! +6.90
001150 05 32 33.811 +57 13 16.04  +.0139   -.223 J2000 ! +6.48
001153 05 38 06.919 -27 12 38.81  +.0001   -.002 J2000 ! +6.53
001162 06 00 14.416 +33 08 12.96  -.0006   +.000 J2000 ! +6.89
001167 06 15 39.013 +36 08 55.12  -.0053   +.003 J2000 ! +6.92
001209 07 58 16.555 +43 58 38.60  +.0036   +.006 J2000 ! +6.34
001213 08 02 25.965 -06 20 13.89  +.0004   -.014 J2000 ! +6.33
001214 08 10 11.476 +35 27 17.74  +.0170   -.245 J2000 ! +6.61
001216 08 17 18.460 +04 13 08.99  -.0006   +.006 J2000 ! +6.53
001218 08 19 15.084 -10 09 56.83  -.0028   +.038 J2000 ! +6.32
001229 08 44 55.160 -21 10 04.34  -.0014   +.001 J2000 ! +6.11
001236 09 03 43.419 -05 10 16.96  -.0013   +.004 J2000 ! +6.80
001253 09 45 51.938 +18 41 00.91  +.0015   -.012 J2000 ! +6.78
001257 09 56 08.000 -07 38 43.31  -.0013   +.004 J2000 ! +6.72
001266 10 21 02.007 +02 17 22.80  -.0005   -.003 J2000 ! +6.66
001271 10 29 53.694 +28 34 52.36  +.0003   -.001 J2000 ! +6.90
001278 10 46 05.679 +06 22 23.40  -.0005   -.036 J2000 ! +6.37
001280 10 46 42.747 -26 02 53.27  -.0124   +.054 J2000 ! +6.71
001285 11 02 36.791 -03 30 45.63  -.0015   -.016 J2000 ! +6.80
001286 11 05 33.985 -11 05 20.33  +.0009   -.079 J2000 ! +6.09
001290 11 12 14.808 -32 26 01.84  +.0015   +.011 J2000 ! +6.35
001294 11 24 22.064 -42 40 08.87  -.0005   +.001 J2000 ! +6.12
001296 11 26 45.328 +03 00 47.05  -.0483   +.181 J2000 ! +6.50
001298 11 29 37.548 -28 01 50.20  -.0010   +.000 J2000 ! +6.67
001303 11 47 07.810 +61 24 06.72  -.0050   -.039 J2000 ! +6.62
001307 11 52 58.767 +37 43 07.35  +.3374  -5.813 J2000 ! +6.45
001310 11 58 07.175 +32 16 26.09  -.0086   -.060 J2000 ! +6.42
001312 12 05 56.674 -35 41 38.34  -.0026   -.002 J2000 ! +6.23
001313 12 10 31.625 +16 48 33.29  -.0012   +.001 J2000 ! +6.39
001314 12 14 43.423 +53 26 04.76  -.0021   -.015 J2000 ! +6.16
001315 12 19 20.198 -08 54 52.93  +.0003   -.023 J2000 ! +6.84
001319 12 25 18.423 -27 44 56.60  +.0004   -.001 J2000 ! +6.09
001329 12 47 53.655 -24 51 05.94  -.0030   +.040 J2000 ! +6.44
001330 12 47 51.418 +03 34 21.67  -.0004   -.003 J2000 ! +6.41
001333 12 52 12.251 +17 04 26.04  +.0001   -.007 J2000 ! +6.32
001334 12 54 00.285 -18 02 15.56  -.0023   +.003 J2000 ! +6.80
001341 13 11 39.213 -26 33 06.18  -.0051   +.004 J2000 ! +6.50
001350 13 28 18.761 +31 08 57.20  +.0002   +.001 J2000 ! +6.92
001353 13 35 14.103 +44 11 49.49  -.0015   +.015 J2000 ! +6.84
001354 13 41 30.867 -23 26 59.25  -.0006   +.003 J2000 ! +6.59
001356 13 42 56.090 -56 46 04.79  -.0013   -.004 J2000 ! +6.00
001359 13 49 44.164 +08 24 30.92  -.0016   +.010 J2000 ! +6.59
001360 13 56 10.460 +32 01 57.31  -.0093   +.048 J2000 ! +6.32
001362 13 59 49.282 -03 32 59.31  -.0017   -.058 J2000 ! +6.40
001364 14 03 27.465 -41 25 24.15  -.0030   -.017 J2000 ! +6.11
001365 14 04 26.981 -14 58 18.24  -.0025   -.019 J2000 ! +6.34
001366 14 06 17.780 -08 53 29.84  +.0001   +.021 J2000 ! +6.53
001374 14 23 25.630 -11 42 50.66  -.0006   -.058 J2000 ! +6.21
001381 14 36 59.787 -12 18 19.44  -.0595   +.365 J2000 ! +6.20
001384 14 45 13.716 +32 47 17.81  +.0036   -.072 J2000 ! +6.28
001386 14 49 06.744 +37 48 40.26  -.0214   +.111 J2000 ! +6.16
001388 14 53 39.819 +06 14 30.40  -.0014   +.003 J2000 ! +6.63
001392 14 57 03.600 +21 33 19.43  -.0016   -.028 J2000 ! +6.49
001404 15 22 57.083 -26 41 19.72  +.0017   +.006 J2000 ! +6.52
001405 15 23 01.788 -15 08 02.60  +.0001   +.020 J2000 ! +6.47
001406 15 23 43.712 -01 01 20.66  +.0051   -.030 J2000 ! +6.12
001408 15 30 55.444 +08 34 44.70  +.0023   -.003 J2000 ! +6.57
001425 16 16 16.720 +23 07 21.85  -.0010   -.012 J2000 ! +6.56
001428 16 22 56.505 +32 19 58.83  +.0018   -.007 J2000 ! +6.39
001436 16 47 09.752 +02 03 52.30  -.0007   -.014 J2000 ! +6.10
001443 17 00 54.600 -76 13 07.51  -.0109   -.159 J2000 ! +6.91
001447 17 06 53.244 -26 30 46.89  +.0000   -.011 J2000 ! +6.29
001448 17 05 04.952 +43 48 44.12  +.0005   +.000 J2000 ! +6.43
001451 17 11 45.246 +07 53 41.11  +.0023   +.014 J2000 ! +6.33
001458 17 25 57.881 -01 39 06.44  +.0042   +.051 J2000 ! +6.44
001466 17 50 09.254 +09 50 53.71  -.0017   -.041 J2000 ! +6.75
001467 17 54 57.686 -07 44 02.12  -.0034   -.053 J2000 ! +6.93
001470 18 01 23.132 -17 09 24.77  +.0002   -.005 J2000 ! +6.28
001472 18 09 43.385 -13 56 04.01  +.0011   -.003 J2000 ! +6.39
001475 18 17 24.170 -09 45 31.04  +.0006   -.056 J2000 ! +6.31
001483 18 33 47.672 +46 13 09.02  +.0003   +.015 J2000 ! +6.74
001493 18 50 50.485 -22 09 43.83  -.0014   -.033 J2000 ! +6.29
001497 19 06 35.127 -01 20 46.08  +.0004   -.011 J2000 ! +6.77
001499 19 16 22.294 -75 48 00.32  -.0011   -.018 J2000 ! +6.62
001506 19 25 56.618 +44 55 50.74  -.0036   -.080 J2000 ! +6.64
001507 19 25 46.739 +58 01 38.46  -.0005   +.008 J2000 ! +6.60
001518 19 54 40.437 -61 10 14.81  -.0011   +.011 J2000 ! +6.24
001528 20 18 55.968 -47 42 38.81  +.0012   -.005 J2000 ! +6.29
001530 20 20 51.896 -35 40 25.39  +.0032   +.018 J2000 ! +6.46
001537 20 33 59.931 +04 53 55.16  +.0004   -.009 J2000 ! +6.41
001538 20 30 00.704 +72 31 54.19  -.0006   -.022 J2000 ! +6.27
001544 20 46 21.203 +52 59 43.09  -.0090   -.103 J2000 ! +6.33
001545 20 49 17.239 -00 33 47.95  -.0017   -.024 J2000 ! +6.40
001553 21 06 33.427 -00 06 18.13  +.0009   +.001 J2000 ! +6.91
001557 21 17 52.543 -48 43 05.71  -.0021   -.086 J2000 ! +6.54
001560 21 19 40.774 +53 03 29.23  +.0010   +.000 J2000 ! +6.80
001563 21 26 15.439 -54 39 37.83  +.0004   +.036 J2000 ! +6.10
001564 21 28 24.848 +08 11 44.28  +.0007   -.025 J2000 ! +6.40
001571 21 45 44.520 +35 51 26.37  +.0077   +.012 J2000 ! +6.40
001576 21 51 24.621 -23 16 14.31  +.0250   -.086 J2000 ! +6.85
001578 21 52 46.942 +73 42 08.25  +.0091   +.023 J2000 ! +6.64
001579 21 56 23.983 +21 14 23.46  +.0002   +.015 J2000 ! +6.40
001580 21 58 54.990 -04 22 23.30  +.0001   -.254 J2000 ! +6.22
001582 22 14 38.230 -15 49 06.75  -.0001   -.357 J2000 ! +6.54
001586 22 25 40.695 +18 26 39.53  +.0020   +.027 J2000 ! +6.26
001596 22 45 28.177 +19 21 59.59  -.0018   +.056 J2000 ! +6.25
001626 23 54 38.618 -40 18 00.43  +.0321   +.028 J2000 ! +6.03
001627 23 54 49.264 +74 24 36.27  -.0012   -.008 J2000 ! +6.62
001628 23 56 41.502 +22 38 53.16  -.0016   -.005 J2000 ! +6.15
001635 02 16 45.608 +83 33 41.12  +.0341   -.042 J2000 ! +6.43
001637 05 31 48.047 +85 56 18.53  +.0126   -.079 J2000 ! +6.51
001638 06 01 20.177 +85 10 55.81  +.0086   +.000 J2000 ! +6.11
001639 08 16 53.775 +84 03 27.60  -.0082   -.018 J2000 ! +6.49
001640 09 15 21.239 +84 10 51.66  +.0181   +.015 J2000 ! +6.33
001642 12 04 28.100 +85 35 13.66  -.0489   +.092 J2000 ! +6.27
001646 18 24 09.175 +83 10 31.21  +.0083   -.027 J2000 ! +6.17
001647 19 59 19.927 +84 40 07.06  -.0045   -.043 J2000 ! +6.83
001650 23 56 27.723 +83 11 28.17  +.0263   +.007 J2000 ! +6.59
001658 04 22 50.891 -82 53 56.74  -.0097   +.003 J2000 ! +6.76
001659 05 30 13.883 -84 47 06.39  -.0057   +.046 J2000 ! +6.20
001660 05 39 59.240 -85 54 51.57  -.0194   +.007 J2000 ! +6.79
001661 06 46 58.718 -87 01 29.89  +.0073   +.004 J2000 ! +6.47
001663 10 30 49.267 -86 05 26.35  -.0015   +.001 J2000 ! +6.67
001664 10 59 13.777 -84 35 37.91  -.0480   -.005 J2000 ! +6.19
001667 19 56 01.516 -81 20 59.45  +.0040   -.001 J2000 ! +6.39
001668 20 42 33.714 -84 24 25.67  +.0362   -.026 J2000 ! +6.87
001669 22 45 28.562 -88 49 06.16  +.0533   -.040 J2000 ! +6.57
END
