!  TPOINT star catalogue.
!  FK5 stars.
!  Magnitude range  +5.0 to  +6.0
!  Complete set:  not gridded.
!  

000246 06 27 57.563 -04 45 43.70  -.0004   -.001 J2000 ! +5.06
000247 06 37 41.386 +61 28 52.42  -.0291   -.274 J2000 ! +5.94
000248 06 46 14.073 +79 33 53.27  -.0376   -.604 J2000 ! +5.45
000250 06 38 39.536 +39 23 27.01  -.0020   -.109 J2000 ! +5.69
000255 06 46 44.336 +43 34 38.77  -.0002   +.165 J2000 ! +5.25
000259 06 53 42.241 +68 53 17.93  +.0006   +.008 J2000 ! +5.12
000264 06 40 02.728 -80 48 48.84  -.0067   +.055 J2000 ! +5.64
000267 06 51 26.959 -70 57 48.44  +.0002   +.023 J2000 ! +5.40
000272 07 04 18.311 -56 44 59.31  +.0006   -.001 J2000 ! +5.17
000276 07 18 02.205 +40 53 00.21  -.0013   +.013 J2000 ! +5.87
000280 07 22 52.051 +55 16 53.15  -.0004   -.029 J2000 ! +5.81
000284 07 30 52.670 +68 27 56.35  -.0018   -.039 J2000 ! +5.64
000289 07 37 16.687 -04 06 39.64  -.0045   +.017 J2000 ! +5.13
000296 07 47 30.324 +33 24 56.44  -.0015   -.029 J2000 ! +5.14
000299 07 54 42.691 +47 33 52.59  -.0047   +.002 J2000 ! +5.45
000300 08 00 11.718 +73 55 04.53  -.0023   -.037 J2000 ! +5.41
000310 08 19 32.232 +75 45 24.85  +.0082   +.016 J2000 ! +5.54
000320 08 32 54.975 +38 00 59.01  -.0087   -.169 J2000 ! +5.90
000321 08 32 42.489 +20 26 28.15  -.0034   -.043 J2000 ! +5.33
000323 08 39 17.618 +52 42 41.91  -.0032   -.028 J2000 ! +5.91
000331 08 41 19.530 -78 57 48.23  -.0108   +.026 J2000 ! +5.47
000340 09 04 00.395 +54 17 01.99  -.0003   +.004 J2000 ! +5.75
000346 09 13 48.207 +43 13 04.17  -.0025   -.032 J2000 ! +5.32
000362 09 31 36.273 -73 04 51.49  -.0062   +.001 J2000 ! +5.47
000363 09 42 14.827 +69 14 15.11  -.0126   -.070 J2000 ! +5.69
000364 09 40 18.361 -14 19 56.40  -.0019   -.020 J2000 ! +5.06
000372 09 58 22.779 +72 52 46.21  -.0172   -.035 J2000 ! +5.83
000374 09 57 41.052 +41 03 20.32  -.0103   -.025 J2000 ! +5.14
000377 09 58 52.280 -35 53 27.84  -.0072   -.020 J2000 ! +5.23
000388 10 23 26.479 -04 04 26.61  -.0033   +.005 J2000 ! +5.97
000398 10 35 09.698 +57 04 57.56  +.0083   +.039 J2000 ! +5.16
000399 10 34 00.893 -23 44 42.64  -.0006   +.021 J2000 ! +5.08
000403 10 43 04.059 +69 04 34.37  +.0004   -.012 J2000 ! +5.00
000405 10 43 24.951 +23 11 18.24  -.0084   +.009 J2000 ! +5.08
000407 10 45 51.899 +30 40 56.23  -.0018   -.037 J2000 ! +5.24
000409 10 49 15.432 +10 32 42.67  -.0002   -.025 J2000 ! +5.34
000424 11 16 41.854 +49 28 34.59  -.0086   -.009 J2000 ! +5.88
000432 11 30 31.130 +43 10 23.67  -.0046   +.083 J2000 ! +5.94
000435 11 35 55.591 -47 38 30.02  +.0036   -.050 J2000 ! +5.25
000438 11 37 15.577 -75 53 47.53  -.0366   +.001 J2000 ! +5.65
000440 11 42 28.373 +66 44 41.55  -.0073   +.038 J2000 ! +5.30
000449 12 03 39.588 -42 26 02.81  +.0299   -.114 J2000 ! +5.15
000451 12 05 15.115 +76 54 20.56  +.0431   -.091 J2000 ! +5.80
000454 12 12 11.917 +77 36 58.51  +.0030   +.022 J2000 ! +5.14
000458 12 16 07.551 +40 39 36.63  +.0015   -.032 J2000 ! +5.66
000461 12 25 50.937 +39 01 06.99  -.0067   -.032 J2000 ! +5.02
000463 12 26 51.696 -32 49 48.41  -.0004   -.027 J2000 ! +5.55
000466 12 29 43.233 +20 53 45.90  +.0017   -.032 J2000 ! +5.69
000467 12 29 57.334 +58 24 20.71  -.0079   +.091 J2000 ! +5.35
000473 12 35 07.751 +18 22 37.33  -.0004   +.023 J2000 ! +5.02
000479 12 44 00.537 -28 19 26.28  -.0021   -.038 J2000 ! +5.48
000486 12 55 28.543 +65 26 18.50  -.0008   -.029 J2000 ! +5.24
000491 13 10 03.215 +38 29 56.27  -.0060   +.044 J2000 ! +5.91
000499 13 26 08.064 +72 23 29.27  +.0048   -.010 J2000 ! +5.79
000500 13 28 27.081 +59 56 44.88  -.0106   +.037 J2000 ! +5.40
000505 13 37 10.974 +71 14 32.05  -.0079   -.006 J2000 ! +5.50
000515 13 58 31.149 -24 58 20.08  -.0036   -.029 J2000 ! +5.21
000530 14 25 06.304 -68 11 43.26  -.0021   -.003 J2000 ! +5.61
000540 14 38 50.225 +44 24 16.25  -.0063   -.017 J2000 ! +5.39
000546 14 47 01.306 -52 23 00.87  -.0017   -.082 J2000 ! +5.21
000549 14 51 26.422 +59 17 38.36  -.0160   +.139 J2000 ! +5.46
000551 14 56 13.233 +14 26 46.54  -.0009   -.001 J2000 ! +5.77
000562 15 15 11.363 +04 56 21.67  -.0012   +.005 J2000 ! +5.33
000565 15 14 38.326 +67 20 48.28  +.0383   -.390 J2000 ! +5.13
000567 15 31 30.782 -73 23 22.46  -.0013   -.013 J2000 ! +5.49
000570 15 25 47.401 +15 25 40.87  -.0009   -.007 J2000 ! +5.17
000573 15 30 55.762 +40 49 59.03  +.0010   -.007 J2000 ! +5.02
000580 15 37 49.602 +40 21 12.44  +.0055   +.062 J2000 ! +5.24
000587 15 46 39.990 +62 35 58.42  +.0057   -.055 J2000 ! +5.19
000606 16 10 49.533 +75 52 39.15  -.0002   +.013 J2000 ! +5.48
000614 16 24 25.337 +55 12 18.42  +.0014   +.023 J2000 ! +5.74
000619 16 27 59.003 +68 46 05.31  -.0045   +.036 J2000 ! +5.00
000642 17 22 05.852 -70 07 23.57  -.0012   -.012 J2000 ! +5.41
000650 17 26 44.249 +48 15 36.26  +.0002   -.004 J2000 ! +5.85
000659 17 31 57.866 +68 08 06.11  -.0022   +.134 J2000 ! +5.05
000662 17 44 08.704 -51 50 02.68  -.0015   -.194 J2000 ! +5.15
000675 17 49 27.007 +76 57 46.27  +.0108   +.248 J2000 ! +5.04
000678 18 11 15.727 -75 53 29.36  +.0029   -.296 J2000 ! +5.86
000684 18 15 38.791 +42 09 33.62  +.0001   +.000 J2000 ! +5.59
000685 18 13 53.802 +64 23 50.19  +.0538   +.035 J2000 ! +5.03
000700 18 29 44.932 +77 32 49.42  -.0003   +.001 J2000 ! +5.64
000719 19 07 18.127 +36 06 00.61  +.0001   -.004 J2000 ! +5.28
000725 19 17 49.003 +11 35 43.49  +.0002   +.013 J2000 ! +5.28
000731 19 26 56.484 -29 44 35.54  +.0014   -.048 J2000 ! +5.66
000739 19 48 01.180 -56 21 45.42  +.0106   -.137 J2000 ! +5.35
000744 19 50 46.794 -10 45 48.62  -.0020   +.033 J2000 ! +5.39
000760 20 16 47.088 +24 40 15.90  +.0012   -.018 J2000 ! +5.32
000763 20 22 27.510 -42 02 58.58  +.0032   -.090 J2000 ! +5.59
000770 20 31 30.417 +74 57 16.66  +.0014   -.016 J2000 ! +5.20
000772 20 39 07.783 +10 05 10.41  +.0217   +.023 J2000 ! +5.05
000773 20 40 02.950 -18 08 19.20  -.0015   -.021 J2000 ! +5.16
000786 20 54 33.637 +28 03 27.47  +.0000   -.002 J2000 ! +5.01
000787 21 04 42.984 -77 01 25.52  +.0017   -.369 J2000 ! +5.15
000790 21 02 57.951 -38 37 53.54  -.0024   -.111 J2000 ! +5.31
000795 21 05 29.287 +78 07 35.02  +.0063   +.029 J2000 ! +5.91
000796 21 15 45.859 -53 15 47.22  +.0039   -.018 J2000 ! +5.75
000807 21 29 26.957 +46 32 26.15  +.0044   +.104 J2000 ! +5.24
000811 21 36 56.976 +40 24 48.76  -.0001   +.013 J2000 ! +5.01
000813 21 38 57.626 +57 29 20.62  -.0002   -.004 J2000 ! +5.62
000818 21 46 32.104 -11 21 57.37  +.0021   -.008 J2000 ! +5.57
000820 21 50 47.148 -69 37 46.07  -.0060   -.002 J2000 ! +5.53
000823 21 53 03.766 +25 55 30.44  +.0007   -.002 J2000 ! +5.08
000826 22 01 05.355 +13 07 11.39  +.0040   -.057 J2000 ! +5.60
000830 22 05 00.505 +62 47 08.47  +.0022   +.059 J2000 ! +5.27
000833 22 09 13.640 +33 10 20.44  -.0047   -.067 J2000 ! +5.58
000838 22 14 18.768 -27 46 00.92  +.0020   +.002 J2000 ! +5.44
000839 22 20 01.497 -80 26 23.17  +.0172   -.045 J2000 ! +5.10
000843 22 21 31.085 +12 12 18.68  +.0006   +.006 J2000 ! +5.01
000845 22 28 39.215 -39 07 54.59  +.0034   -.164 J2000 ! +5.47
000849 22 34 41.643 -20 42 29.55  +.0159   -.145 J2000 ! +5.20
000851 22 35 46.125 +73 38 35.48  +.0406   +.023 J2000 ! +5.08
000853 22 38 39.047 +63 35 03.96  -.0004   -.025 J2000 ! +5.19
000858 22 44 05.487 +41 49 09.30  -.0007   +.004 J2000 ! +5.08
000875 23 13 16.978 +57 10 06.25  +.2552   +.296 J2000 ! +5.56
000876 23 16 57.664 -62 00 04.33  +.0246   -.026 J2000 ! +5.66
000883 23 26 36.580 -52 43 17.95  +.0042   +.123 J2000 ! +5.52
000895 23 47 54.759 +67 48 24.56  +.0026   -.001 J2000 ! +5.04
000897 23 50 14.736 -09 58 27.05  +.0095   +.076 J2000 ! +5.94
000898 23 52 29.292 +19 07 12.96  -.0004   -.036 J2000 ! +5.08
000901 23 58 55.766 -52 44 44.96  +.0061   +.061 J2000 ! +5.13
000909 07 40 30.547 +87 01 12.47  -.0580   -.029 J2000 ! +5.07
000911 10 31 04.565 +82 33 31.09  -.0429   +.031 J2000 ! +5.26
000915 20 42 35.201 +82 31 52.33  +.0147   +.023 J2000 ! +5.75
000916 01 37 27.990 -84 46 10.58  +.0248   +.021 J2000 ! +5.69
000917 04 58 50.857 -82 28 13.86  -.0056   +.004 J2000 ! +5.85
000918 08 56 41.121 -85 39 47.25  -.1032   +.037 J2000 ! +5.42
000919 12 54 58.614 -85 07 24.08  +.0488   +.028 J2000 ! +5.46
000922 18 54 46.934 -87 36 21.21  -.0628   -.139 J2000 ! +5.28
000923 21 08 46.202 -88 57 23.38  +.0849   +.005 J2000 ! +5.47
000925 23 28 03.683 -87 28 56.19  +.0228   +.009 J2000 ! +5.49
001001 00 04 41.294 -71 26 12.84  +.0058   -.014 J2000 ! +5.59
001006 00 18 38.264 +31 31 01.96  +.0045   -.007 J2000 ! +5.87
001008 00 20 35.867 +08 11 24.86  -.0001   +.008 J2000 ! +5.37
001009 00 21 07.277 +37 58 06.95  +.0050   -.040 J2000 ! +5.18
001010 00 25 24.213 +01 56 22.71  -.0009   -.015 J2000 ! +5.77
001013 00 33 41.051 -29 33 29.98  -.0020   -.030 J2000 ! +5.55
001014 00 34 27.834 -52 22 23.32  +.0251   +.032 J2000 ! +5.57
001017 00 44 57.061 -42 40 35.90  -.0078   -.102 J2000 ! +5.94
001018 00 48 01.075 -21 43 21.09  +.0020   -.011 J2000 ! +5.57
001019 00 48 22.980 +05 16 49.90  +.0507  -1.146 J2000 ! +5.75
001020 00 48 58.705 +16 56 26.19  -.0002   -.204 J2000 ! +5.07
001023 00 57 50.154 +28 59 31.93  +.0006   -.008 J2000 ! +5.42
001026 01 02 26.435 -31 33 07.40  +.0064   +.012 J2000 ! +5.50
001028 01 05 05.353 +14 56 46.04  +.0004   +.054 J2000 ! +5.68
001030 01 08 16.378 +54 55 13.41  +.3972  -1.596 J2000 ! +5.17
001031 01 07 47.857 -41 29 13.07  +.0033   +.010 J2000 ! +5.21
001033 01 13 43.887 +07 34 31.16  +.0097   -.056 J2000 ! +5.24
001034 01 17 47.956 +03 36 51.89  -.0031   -.025 J2000 ! +5.16
001036 01 23 30.965 -30 56 44.27  -.0010   -.046 J2000 ! +5.84
001038 01 25 05.295 -64 22 10.15  +.0035   -.019 J2000 ! +5.93
001039 01 26 41.671 +19 14 25.36  +.0035   -.061 J2000 ! +5.50
001041 01 26 51.572 -13 03 23.51  +.0011   +.009 J2000 ! +5.50
001042 01 31 13.756 +70 15 52.56  +.0270   -.077 J2000 ! +5.81
001043 01 29 36.134 -21 37 45.61  +.0041   +.006 J2000 ! +5.12
001046 01 37 05.924 +12 08 29.73  -.0045   +.044 J2000 ! +5.57
001047 01 42 03.491 +35 14 44.37  +.0040   -.028 J2000 ! +5.64
001048 01 42 08.596 -32 19 36.99  -.0052   -.025 J2000 ! +5.26
001050 01 48 10.927 +16 57 19.90  +.0037   -.036 J2000 ! +5.86
001052 01 52 09.356 +50 47 34.21  +.0018   -.026 J2000 ! +5.79
001053 01 54 22.048 -42 29 49.24  -.0026   -.032 J2000 ! +5.11
001054 02 02 18.106 +54 29 15.25  +.0040   -.002 J2000 ! +5.04
001056 02 10 37.592 +19 30 01.19  +.0062   -.028 J2000 ! +5.70
001057 02 13 03.300 +15 16 47.39  +.0067   -.023 J2000 ! +5.71
001059 02 15 42.774 +25 02 35.01  -.0065   -.087 J2000 ! +5.58
001060 02 14 31.966 -41 10 00.49  -.0012   -.028 J2000 ! +5.91
001061 02 18 01.435 +01 45 28.00  +.0245   +.369 J2000 ! +5.58
001063 02 19 16.792 +47 22 47.88  -.0058   -.008 J2000 ! +5.30
001064 02 22 04.986 -17 39 44.00  +.0008   -.060 J2000 ! +5.87
001068 02 28 09.978 +29 40 09.58  -.0012   -.087 J2000 ! +5.30
001070 02 32 06.167 +36 08 50.20  +.0038   +.012 J2000 ! +5.15
001073 02 36 04.888 +06 53 12.89  +.1216  +1.451 J2000 ! +5.82
001074 02 36 00.048 -07 49 53.84  -.0022   -.060 J2000 ! +5.53
001076 02 40 39.619 -54 32 59.88  +.0041   -.001 J2000 ! +5.21
001077 02 44 05.157 +44 17 49.32  +.0003   -.007 J2000 ! +5.43
001079 02 51 29.589 +15 04 55.36  +.0021   -.026 J2000 ! +5.49
001080 02 56 37.425 -03 42 44.35  -.0024   -.044 J2000 ! +5.17
001081 02 58 05.215 +20 40 07.49  +.0166   -.031 J2000 ! +5.80
001086 03 02 55.878 -46 58 30.05  +.0028   +.003 J2000 ! +5.82
001088 03 09 36.737 +29 04 37.48  +.0015   -.014 J2000 ! +5.72
001094 03 21 13.622 +21 08 49.39  +.0018   -.024 J2000 ! +5.28
001095 03 15 57.610 -77 23 18.48  +.0333   +.061 J2000 ! +5.52
001096 03 24 40.542 +64 35 09.65  -.0008   +.001 J2000 ! +5.23
001098 03 32 40.010 +35 27 42.19  -.0008   +.001 J2000 ! +5.90
001100 03 36 17.405 -17 28 01.44  +.0020   -.010 J2000 ! +5.23
001104 03 45 40.434 +06 02 59.98  +.0013   -.013 J2000 ! +5.35
001105 03 53 43.276 +57 58 30.45  +.0102   -.096 J2000 ! +5.80
001106 03 53 10.040 +17 19 37.45  +.0099   -.030 J2000 ! +5.97
001108 03 53 33.344 -46 53 37.44  +.0033   -.043 J2000 ! +5.93
001111 04 01 32.040 -01 32 58.81  +.0017   -.016 J2000 ! +5.28
001115 04 09 09.962 +19 36 33.13  +.0074   -.033 J2000 ! +5.50
001116 04 10 49.856 +26 28 51.36  -.0025   -.036 J2000 ! +5.41
001120 04 23 40.847 -03 44 43.74  -.0033   -.057 J2000 ! +5.17
001123 04 28 32.115 +01 22 50.88  +.0013   -.021 J2000 ! +5.55
001126 04 41 19.753 +28 36 53.94  +.0026   -.030 J2000 ! +5.78
001127 04 40 06.808 -24 28 56.51  -.0049   +.018 J2000 ! +5.58
001128 04 43 21.594 +49 58 25.64  -.0004   -.016 J2000 ! +5.89
001130 04 42 03.482 -37 08 39.69  +.0041   +.193 J2000 ! +5.05
001131 04 44 05.315 -08 30 13.05  +.0002   -.002 J2000 ! +5.90
001135 04 51 22.458 +18 50 23.42  +.0056   -.035 J2000 ! +5.13
001138 04 55 11.166 -74 56 12.78  +.0062   +.059 J2000 ! +5.47
001139 05 02 22.813 -31 46 17.02  -.0001   +.082 J2000 ! +5.94
001142 05 09 19.641 +09 49 46.43  +.0043   -.007 J2000 ! +5.43
001148 05 27 10.085 +17 57 43.86  +.0004   -.022 J2000 ! +5.42
001149 05 27 05.327 -40 56 36.92  +.0010   +.096 J2000 ! +5.87
001152 05 30 09.490 -47 04 39.76  +.0024   -.137 J2000 ! +5.46
001155 05 48 34.937 -04 05 40.53  +.0041   -.225 J2000 ! +5.97
001159 05 50 53.228 -52 06 32.12  +.0007   -.078 J2000 ! +5.17
001161 05 58 49.570 +00 33 10.66  -.0009   +.002 J2000 ! +5.22
001164 06 06 05.539 -29 45 31.05  +.0010   -.041 J2000 ! +5.81
001165 06 08 57.864 -22 25 38.58  +.0002   -.039 J2000 ! +5.50
001166 06 08 44.242 -68 50 36.40  -.0097   +.018 J2000 ! +5.06
001169 06 16 26.617 +12 16 19.71  +.0056   +.186 J2000 ! +5.04
001170 06 19 42.794 -07 49 22.57  -.0003   +.000 J2000 ! +5.27
001171 06 24 10.321 -11 31 48.50  -.0037   -.035 J2000 ! +5.22
001175 06 33 37.908 -01 13 12.78  -.0002   -.021 J2000 ! +5.10
001176 06 47 39.571 +48 47 22.21  -.0001   +.006 J2000 ! +5.22
001177 06 46 32.415 +08 35 13.64  -.0004   -.007 J2000 ! +5.93
001178 06 47 21.393 -37 55 47.21  -.0006   -.015 J2000 ! +5.26
001179 06 49 16.404 -02 16 19.33  -.0006   -.004 J2000 ! +5.75
001181 07 00 23.747 -08 24 24.70  -.0006   +.001 J2000 ! +5.96
001182 07 02 24.773 +24 12 55.47  -.0006   -.001 J2000 ! +5.18
001184 07 04 02.811 -42 20 14.31  -.0007   +.072 J2000 ! +5.20
001185 07 07 49.485 +07 28 16.20  +.0005   -.036 J2000 ! +5.75
001188 07 13 22.272 +16 09 32.22  +.0009   -.042 J2000 ! +5.00
001190 07 15 50.134 +47 14 24.02  +.0029   -.184 J2000 ! +5.58
001191 07 24 08.461 +40 40 20.49  -.0005   -.023 J2000 ! +5.19
001192 07 25 08.310 -13 45 07.40  -.0140   -.004 J2000 ! +5.78
001195 07 36 31.629 +46 10 49.11  -.0027   -.032 J2000 ! +5.65
001197 07 36 41.026 -19 42 08.39  -.0005   +.005 J2000 ! +5.74
001199 07 46 39.273 +37 31 02.60  +.0023   +.014 J2000 ! +5.18
001201 07 46 16.206 +10 46 05.69  -.0019   -.024 J2000 ! +5.24
001202 07 45 56.861 -14 33 49.76  -.0009   +.006 J2000 ! +5.04
001203 07 47 31.515 -46 36 30.79  -.0002   +.004 J2000 ! +5.20
001205 07 51 41.980 +01 46 00.66  -.0010   -.003 J2000 ! +5.14
001206 07 49 12.881 -60 17 01.29  -.0074   +.151 J2000 ! +5.78
001208 07 56 59.448 +15 47 24.89  -.0019   -.042 J2000 ! +5.78
001211 08 00 55.863 +25 23 34.08  +.0010   +.006 J2000 ! +5.83
001215 08 12 48.789 +68 28 26.67  +.0000   +.008 J2000 ! +5.32
001217 08 20 03.856 +27 13 03.64  -.0014   -.378 J2000 ! +5.14
001220 08 23 21.828 +18 19 55.97  -.0038   -.028 J2000 ! +5.95
001221 08 25 03.740 -24 02 46.37  -.0020   +.026 J2000 ! +5.28
001222 08 28 37.338 +14 12 38.91  -.0010   -.011 J2000 ! +5.96
001225 08 41 01.062 +45 50 02.42  +.0024   +.092 J2000 ! +5.37
001230 08 49 21.723 -03 26 34.95  -.0014   -.023 J2000 ! +5.31
001231 08 55 12.431 -18 14 28.51  +.0014   +.004 J2000 ! +5.75
001232 08 59 32.649 +32 25 06.74  -.0036   -.035 J2000 ! +5.20
001235 09 01 57.984 -00 28 57.64  -.0032   +.070 J2000 ! +5.67
001238 09 07 44.819 +10 40 05.44  -.0014   -.010 J2000 ! +5.24
001239 09 09 21.533 +22 02 43.56  +.0001   +.005 J2000 ! +5.14
001240 09 09 11.511 -12 21 27.81  +.0013   +.003 J2000 ! +5.77
001241 09 09 56.429 -30 21 55.39  +.0001   -.048 J2000 ! +5.59
001242 09 11 58.734 -19 44 51.61  -.0040   +.046 J2000 ! +5.73
001245 09 25 24.032 -05 07 02.80  -.0008   -.008 J2000 ! +5.59
001247 09 33 12.464 -21 06 56.74  -.0015   +.015 J2000 ! +5.01
001248 09 37 09.904 -32 10 43.41  +.0027   -.020 J2000 ! +5.63
001251 09 43 33.258 +29 58 28.12  -.0014   -.100 J2000 ! +5.64
001252 09 43 43.906 +14 01 18.07  +.0003   -.003 J2000 ! +5.35
001255 09 48 35.379 +46 01 15.62  +.0215   -.092 J2000 ! +5.09
001256 09 51 19.752 -46 11 38.13  -.0042   +.033 J2000 ! +5.62
001258 10 01 00.661 +31 55 25.25  -.0415   -.429 J2000 ! +5.36
001259 10 04 36.329 +53 53 30.27  -.0025   -.002 J2000 ! +5.74
001260 10 04 20.957 -24 17 08.08  -.0083   +.023 J2000 ! +5.70
001262 10 18 02.050 +65 06 30.03  -.0137   -.009 J2000 ! +5.82
001263 10 17 37.807 -08 04 08.17  -.0107   +.004 J2000 ! +5.24
001265 10 18 07.610 -28 59 31.26  -.0008   +.012 J2000 ! +5.34
001267 10 23 06.329 +33 54 29.21  -.0010   -.005 J2000 ! +5.90
001269 10 23 29.298 -38 00 35.74  -.0134   -.057 J2000 ! +5.33
001270 10 29 28.704 -02 44 20.84  -.0032   -.014 J2000 ! +5.21
001272 10 32 11.774 +14 08 14.02  -.0029   +.024 J2000 ! +5.46
001273 10 32 56.894 -47 00 12.29  -.0018   +.003 J2000 ! +5.02
001274 10 36 32.382 -12 13 48.58  +.0183   -.673 J2000 ! +5.70
001276 10 43 32.894 +46 12 13.97  -.0259   -.066 J2000 ! +5.18
001277 10 42 43.197 -32 42 56.57  -.0023   +.002 J2000 ! +5.64
001279 10 46 24.545 +18 53 29.49  +.0069   -.038 J2000 ! +5.49
001281 10 50 18.058 -08 53 52.06  -.0003   -.015 J2000 ! +5.79
001282 10 59 27.972 +40 25 48.98  -.0278   +.057 J2000 ! +5.05
001287 11 06 54.211 +01 57 19.74  -.0255   -.086 J2000 ! +5.52
001288 11 06 49.863 -70 52 40.58  -.0054   +.000 J2000 ! +5.57
001291 11 12 33.078 -49 06 03.61  -.0097   +.033 J2000 ! +5.36
001300 11 41 03.020 +34 12 05.79  -.0009   -.381 J2000 ! +5.33
001305 11 48 45.095 -26 44 59.32  -.0024   -.010 J2000 ! +5.11
001306 11 51 02.239 -05 20 00.18  +.0002   +.000 J2000 ! +5.64
001308 11 55 40.532 +15 38 48.41  +.0006   +.002 J2000 ! +5.53
001309 11 56 00.949 -17 09 03.02  -.0036   -.006 J2000 ! +5.18
001316 12 19 48.721 +48 59 02.93  -.0012   +.007 J2000 ! +5.29
001320 12 28 22.467 -39 02 28.68  -.0020   -.017 J2000 ! +5.44
001321 12 33 34.261 -12 49 48.77  -.0011   +.053 J2000 ! +5.58
001322 12 33 38.914 +33 14 51.20  +.0016   -.033 J2000 ! +5.42
