! ACT stars,  V mag  +8.0  to  +7.0,  15.0 deg grid
000077  02 08 19.769  -10 02 28.81  +0.0036 +0.006  2000.0
000078  15 17 13.647  -07 51 23.98  +0.0007 +0.008  2000.0
000079  04 09 40.895  -07 53 34.22  +0.0025 +0.109  2000.0
000080  17 02 57.645  -06 21 08.43  -0.0022 +0.011  2000.0
000081  06 09 30.585  -06 32 09.92  -0.0016 -0.005  2000.0
000082  19 09 25.436  -06 54 43.04  +0.0014 +0.030  2000.0
000083  08 09 15.703  -04 33 09.77  -0.0001 +0.028  2000.0
000084  21 09 19.190  -03 53 32.81  -0.0021 +0.031  2000.0
000085  10 08 31.376  -03 28 40.22  -0.0005 +0.003  2000.0
000086  23 09 04.170  -02 27 09.52  +0.0016 +0.001  2000.0
000087  12 12 42.091  -02 28 21.84  -0.0011 -0.046  2000.0
000088  01 13 23.150  -02 33 03.02  +0.0043 -0.025  2000.0
000089  14 09 53.800  -00 39 04.81  -0.0023 -0.016  2000.0
000090  03 11 40.349  -00 29 38.90  -0.0019 -0.034  2000.0
000091  16 13 11.218  -00 31 08.88  -0.0040 -0.018  2000.0
000092  05 12 37.244  +00 04 49.23  +0.0012 +0.005  2000.0
000093  18 11 12.126  +01 58 54.56  -0.0011 -0.041  2000.0
000094  07 09 29.777  +01 55 12.39  -0.0001 +0.001  2000.0
000095  20 12 50.575  +03 18 22.49  +0.0004 -0.001  2000.0
000096  09 13 54.527  +02 51 46.26  -0.0016 -0.012  2000.0
000097  22 10 00.909  +04 05 55.00  +0.0069 -0.045  2000.0
000098  11 08 13.707  +03 32 00.13  -0.0010 -0.002  2000.0
000099  00 09 54.996  +04 49 57.04  +0.0008 +0.008  2000.0
000100  13 11 30.861  +06 47 18.10  -0.0032 -0.019  2000.0
000101  02 14 32.518  +06 39 03.82  +0.0027 -0.006  2000.0
000102  15 11 00.408  +07 19 28.09  -0.0007 -0.004  2000.0
000103  04 16 16.496  +07 09 33.99  -0.0059 -0.053  2000.0
000104  17 20 00.099  +07 58 10.86  +0.0005 -0.001  2000.0
000105  06 16 17.893  +09 01 39.79  -0.0002 -0.007  2000.0
000106  19 16 06.743  +09 19 40.19  -0.0003 +0.007  2000.0
000107  08 14 31.968  +10 11 17.90  -0.0011 +0.003  2000.0
000108  21 16 01.771  +10 41 08.05  -0.0016 -0.018  2000.0
000109  10 20 26.446  +11 21 10.19  -0.0003 -0.004  2000.0
000110  23 12 36.504  +10 57 08.85  -0.0014 -0.025  2000.0
000111  12 13 14.087  +11 30 58.86  +0.0004 +0.002  2000.0
000112  01 21 58.298  +12 36 14.99  +0.0025 -0.005  2000.0
000113  14 22 49.702  +14 56 20.18  -0.0012 +0.000  2000.0
000114  03 28 58.513  +14 59 48.43  +0.0016 -0.019  2000.0
000115  16 28 05.098  +15 21 05.65  -0.0020 +0.027  2000.0
000116  05 29 57.870  +16 09 04.04  +0.0006 +0.007  2000.0
000117  18 29 59.431  +15 56 39.84  -0.0003 +0.002  2000.0
000118  07 34 29.172  +16 57 14.77  -0.0005 -0.005  2000.0
000119  20 34 15.432  +17 51 06.79  +0.0003 -0.018  2000.0
000120  09 49 05.461  +18 03 28.45  -0.0026 +0.001  2000.0
000121  22 45 58.409  +19 15 00.91  +0.0029 +0.010  2000.0
000122  11 46 09.685  +20 19 09.25  +0.0021 +0.002  2000.0
000123  00 50 32.299  +21 09 48.65  -0.0006 -0.005  2000.0
000124  13 54 28.203  +20 38 30.39  +0.0151 -0.077  2000.0
000125  03 02 27.408  +22 22 24.60  +0.0073 -0.032  2000.0
000126  16 02 44.605  +22 48 21.37  +0.0007 +0.028  2000.0
000127  05 11 11.406  +23 03 50.62  -0.0016 -0.009  2000.0
000128  18 16 31.539  +23 23 54.99  +0.0012 +0.018  2000.0
000129  07 16 48.513  +24 32 10.71  -0.0006 -0.013  2000.0
000130  20 29 22.019  +25 04 27.23  -0.0002 +0.000  2000.0
000131  09 35 08.811  +26 11 33.33  -0.0011 -0.031  2000.0
000132  22 37 46.400  +26 25 18.59  +0.0007 +0.004  2000.0
000133  11 47 56.361  +27 20 26.18  -0.0034 +0.009  2000.0
000134  00 55 25.221  +28 33 34.00  +0.0031 -0.047  2000.0
000135  14 06 55.829  +28 26 16.95  -0.0053 +0.000  2000.0
000136  03 07 16.929  +29 07 24.19  -0.0004 -0.009  2000.0
000137  16 17 09.306  +29 25 42.00  -0.0010 +0.025  2000.0
000138  05 30 28.595  +31 16 55.96  -0.0001 -0.010  2000.0
000139  18 37 57.138  +31 19 00.21  +0.0002 +0.003  2000.0
000140  07 48 06.896  +32 51 24.97  +0.0016 -0.075  2000.0
000141  21 02 17.107  +33 44 20.03  +0.0033 +0.071  2000.0
000142  10 08 43.137  +34 14 32.14  -0.0055 -0.059  2000.0
000143  23 24 14.713  +35 19 50.77  +0.0015 -0.012  2000.0
000144  12 35 10.938  +36 25 31.43  -0.0019 -0.001  2000.0
000145  01 50 44.812  +36 03 04.82  +0.0011 -0.022  2000.0
000146  15 11 57.602  +36 45 17.02  -0.0180 +0.028  2000.0
000147  04 20 55.143  +38 34 37.77  +0.0007 +0.002  2000.0
000148  17 42 13.259  +38 04 14.48  -0.0087 +0.115  2000.0
000149  06 53 53.095  +39 10 10.84  +0.0000 -0.011  2000.0
000150  20 11 47.387  +40 19 47.97  +0.0003 -0.003  2000.0
000151  09 27 41.588  +41 11 49.79  -0.0025 -0.034  2000.0
000152  22 45 38.114  +41 52 58.47  +0.0000 -0.002  2000.0
000153  12 07 35.388  +42 04 15.07  -0.0028 -0.014  2000.0
000154  01 29 26.452  +42 16 54.86  +0.0126 -0.060  2000.0
000155  14 57 42.961  +44 27 58.75  +0.0019 +0.001  2000.0
000156  04 15 14.083  +44 46 04.20  +0.0007 -0.019  2000.0
000157  17 46 40.518  +45 52 40.78  +0.0001 +0.002  2000.0
000158  07 03 58.993  +47 02 59.88  -0.0081 +0.014  2000.0
000159  20 37 51.138  +47 56 41.89  +0.0003 +0.002  2000.0
000160  10 04 08.846  +48 35 28.34  -0.0061 -0.011  2000.0
000161  23 35 19.189  +50 18 42.38  -0.0002 -0.002  2000.0
000162  13 12 48.778  +51 53 59.48  -0.0028 +0.010  2000.0
000163  02 48 03.056  +51 33 05.97  -0.0013 -0.006  2000.0
000164  16 25 00.262  +51 42 59.77  -0.0003 +0.016  2000.0
000165  06 03 09.214  +53 32 29.10  -0.0005 +0.006  2000.0
000166  19 37 32.177  +54 57 28.25  -0.0010 -0.007  2000.0
000167  09 23 50.397  +55 11 36.79  -0.0021 +0.047  2000.0
000168  23 15 51.638  +56 40 34.20  +0.0019 +0.005  2000.0
000169  13 10 06.794  +58 02 41.93  +0.0013 -0.008  2000.0
000170  02 59 26.783  +59 35 31.85  +0.0057 -0.017  2000.0
000171  16 54 01.881  +60 21 44.14  +0.0023 -0.015  2000.0
000172  07 02 51.292  +61 18 27.89  -0.0011 -0.013  2000.0
000173  21 04 06.418  +63 22 46.57  -0.0007 -0.009  2000.0
000174  11 16 01.582  +64 54 27.44  +0.0020 -0.006  2000.0
000175  01 38 06.226  +65 32 06.41  +0.0043 -0.013  2000.0
000176  16 00 21.130  +67 37 38.69  +0.0022 +0.018  2000.0
000177  06 51 06.171  +68 13 05.32  -0.0004 -0.009  2000.0
000178  21 25 16.797  +70 28 39.12  +0.0082 +0.036  2000.0
000179  12 33 34.153  +72 28 44.80  +0.0203 -0.036  2000.0
000180  03 53 55.900  +74 39 57.63  +0.0026 -0.025  2000.0
000181  20 07 58.860  +77 49 28.00  +0.0073 -0.025  2000.0
000182  12 16 11.746  +80 07 30.30  +0.0096 -0.006  2000.0
000183  05 37 15.072  +83 51 41.16  +0.0029 -0.024  2000.0
END
